0.091613,0.087352,0.21518
0.10653,0.079895,0.22264
0.11292,0.095874,0.23223
0.12357,0.14061,0.24395
0.13422,0.16725,0.2514
0.1502,0.14701,0.24821
0.15872,0.14594,0.25353
0.16512,0.16831,0.25886
0.17364,0.2056,0.26206
0.18216,0.24608,0.25992
0.1779,0.26632,0.24501
0.1779,0.27271,0.20773
0.17257,0.31106,0.16618
0.18429,0.37284,0.12144
0.19175,0.43463,0.08096
0.18855,0.50813,0.03835
0.18216,0.59655,-0.022371
0.1747,0.67538,-0.10653
0.16618,0.74142,-0.20879
0.14807,0.8096,-0.32597
0.13103,0.89056,-0.45806
0.07883,0.91932,-0.59761
0.0031958,0.91826,-0.73397
-0.072438,0.94382,-0.85221
-0.13529,1.0109,-0.95554
-0.19175,1.1121,-1.045
-0.25566,1.2293,-1.1249
-0.31745,1.3422,-1.2091
-0.37923,1.4552,-1.2975
-0.42398,1.5872,-1.387
-0.46659,1.7236,-1.4647
-0.56672,1.8259,-1.583
-0.61785,2.1753,-1.7875
-0.56246,2.6046,-1.8557
-0.56779,2.889,-1.8355
-0.58057,3.2011,-1.8674
-0.51026,3.5814,-1.9324
-0.42504,3.901,-1.9739
-0.39095,4.1109,-2.024
-0.37071,4.2792,-2.0954
-0.33023,4.4272,-2.1678
-0.29082,4.5338,-2.2424
-0.27484,4.6169,-2.3233
-0.27377,4.6818,-2.415
-0.26419,4.7095,-2.5289
-0.25353,4.6477,-2.6685
-0.26525,4.4698,-2.8144
-0.28869,4.1599,-2.9604
-0.27697,3.7838,-3.1276
-0.17044,3.2799,-3.1851
-0.35047,1.6948,-2.9913
-0.95661,-0.83943,-3.0328
-1.3433,-2.2392,-2.9977
-1.2836,-2.4533,-2.856
-1.0866,-2.1827,-2.6056
-0.88204,-1.6959,-2.1955
-0.70521,-1.4104,-1.6469
-0.59122,-1.2975,-1.2293
-0.56033,-1.6117,-1.078
-0.66153,-2.1263,-0.84795
-0.69455,-1.9825,-0.67431
-0.62105,-1.2741,-0.70201
-0.68923,-0.7606,-0.74995
-0.92571,-0.95554,-0.67644
-1.1015,-1.55,-0.55181
-1.029,-1.7449,-0.40693
-0.75314,-1.387,-0.32384
-0.54222,-0.87352,-0.28869
-0.46978,-0.17896,-0.26845
-0.58376,0.35793,-0.37178
-0.61679,0.14168,-0.3771
-0.49428,-0.19388,-0.49002
-0.2823,-0.22264,-0.77338
-0.064981,-0.27377,-0.98324
0.15766,-0.25886,-1.0514
0.32171,-0.38136,-0.98217
0.41758,-0.69668,-0.83091
0.52518,-0.93743,-0.70734
0.64875,-0.98857,-0.62957
0.76593,-0.90441,-0.58163
0.82878,-0.67538,-0.51026
0.82984,-0.38989,-0.40693
0.81173,-0.13529,-0.28123
0.77232,0.098004,-0.14914
0.78084,0.23436,-0.049002
0.84369,0.24075,0.035154
0.89589,0.094809,0.17044
0.98963,-0.1502,0.31212
1.1047,-0.37178,0.40906
1.2251,-0.5305,0.47404
1.3582,-0.65833,0.54968
1.5063,-0.86286,0.63703
1.6725,-1.0695,0.67857
1.8088,-1.2293,0.7329
1.9665,-1.3358,0.7606
2.1252,-1.4083,0.80108
2.2424,-1.5659,0.82238
2.3755,-1.7215,0.84582
2.5076,-1.8855,0.84049
2.6003,-2.0442,0.87671
2.7281,-2.1337,0.95022
2.8762,-2.1721,1.0418
3.003,-2.1742,1.1952
3.1809,-2.4991,1.4743
3.4025,-2.7889,1.8131
3.6847,-2.9732,2.2264
4.048,-3.0467,2.6472
4.4432,-3.1851,3.0733
4.7564,-3.3439,3.379
4.8832,-3.6219,3.5622
4.6435,-2.9114,3.1138
4.472,0.18855,1.8823
4.2792,4.4933,1.3902
2.8613,5.2283,1.355
1.7247,4.1215,0.4293
1.877,3.6933,-1.0131
2.09,4.2046,-2.5257
1.7864,4.5977,-3.9031
1.0376,5.4158,-5.0707
-0.11398,5.5713,-5.7258
-1.1089,6.7655,-6.1508
-1.9079,9.0952,-6.0411
-2.3745,10.228,-5.8185
-2.4821,9.7855,-5.8675
-2.464,8.4049,-6.1689
-2.6142,6.8688,-6.4662
-3.0445,5.6704,-6.4747
-3.3843,4.7969,-6.251
-3.6368,4.4539,-5.9357
-3.8946,4.7234,-5.68
-4.1364,5.043,-5.6321
-4.3569,5.3071,-5.5703
-4.5828,5.7098,-5.4616
-4.8597,5.859,-5.3189
-5.1932,5.9325,-5.1197
-5.4041,5.9783,-4.9332
-5.4265,5.9101,-4.8097
-5.3945,5.3721,-4.7458
-5.4147,4.962,-4.4592
-5.1314,4.6382,-4.3932
-5.0941,3.7806,-4.2493
-5.027,1.8983,-4.3804
-4.8768,0.025566,-4.5082
-4.6712,-1.8141,-4.8214
-4.6286,-3.019,-4.8129
-4.6797,-4.3708,-4.9471
-4.7692,-5.7247,-5.0664
-4.994,-7.4249,-5.1175
-5.37,-9.4958,-5.0802
-5.631,-10.759,-4.7948
-6.0518,-12.337,-3.95
-6.497,-14.319,-2.6387
-6.5865,-15.386,-1.1697
-6.856,-16.607,0.51346
-7.0478,-17.631,2.1337
-6.8582,-17.775,3.5037
-6.561,-17.352,4.6115
-6.2744,-16.35,5.4787
-5.7652,-14.214,6.2456
-5.0877,-10.87,6.953
-4.3228,-6.5546,7.3865
-3.4568,-2.8815,7.7881
-2.7196,0.41332,8.1152
-2.3457,2.3936,8.3613
-2.1955,3.2746,8.7341
-1.9526,3.3417,9.3573
0.11505,5.4893,7.7306
0.7851,8.3453,6.5791
0.35154,11.459,7.1351
0.54755,13.217,7.1213
-0.066046,7.4995,5.7556
0.30147,-0.29721,3.5793
0.98963,-6.6558,3.1447
0.57844,-9.5501,3.9777
0.78084,-9.0824,5.1964
1.5127,-8.9141,5.5809
1.8205,-7.2853,5.4243
1.7385,-4.3133,4.995
1.6757,-1.8695,4.4379
1.3763,-0.2759,3.9351
1.1729,0.5859,3.1319
1.0514,0.75421,1.779
0.8586,0.29614,0.23329
0.35154,-0.57098,-1.1771
-0.35154,-1.3199,-2.4192
-1.1153,-1.4647,-3.3929
-1.9942,-1.3998,-4.1599
-2.7601,-1.2453,-4.8597
-3.3034,-1.24,-5.4659
-3.5569,-1.5542,-5.9761
-3.6038,-2.0911,-6.4054
-3.6134,-2.644,-6.7453
-3.6645,-3.0584,-7.0329
-3.7583,-3.2096,-7.2715
