0.27404
0.27885
0.28365
0.28846
0.29327
0.29808
0.30288
0.30769
0.3125
0.31731
0.32212
0.32692
0.33173
0.33654
0.34135
0.34615
0.35096
0.35577
0.36058
0.36538
0.37019
0.375
0.37981
0.38462
0.38942
0.39423
0.39904
0.40385
0.40865
0.41346
0.41827
0.42308
0.42788
0.43269
0.4375
0.44231
0.44712
0.45192
0.45673
0.46154
0.46635
0.47115
0.47596
0.48077
0.48558
0.49038
0.49519
0.5
0.50481
0.50962
0.51442
0.51923
0.52404
0.52885
0.53365
0.53846
0.54327
0.54808
0.55288
0.55769
0.5625
0.56731
0.57212
0.57692
0.58173
0.58654
0.59135
0.59615
0.60096
0.60577
0.61058
0.61538
0.62019
0.625
0.62981
0.63462
0.63942
0.64423
0.64904
0.65385
0.65865
0.66346
0.66827
0.67308
0.67788
0.68269
0.6875
0.69231
0.69712
0.70192
0.70673
0.71154
0.71635
0.72115
0.72596
0.73077
0.73558
0.74038
0.74519
0.75
0.75481
0.75962
0.76442
0.76923
0.77404
0.77885
0.78365
0.78846
0.79327
0.79808
0.80288
0.80769
0.8125
0.81731
0.82212
0.82692
0.83173
0.83654
0.84135
0.84615
0.85096
0.85577
0.86058
0.86538
0.87019
0.875
0.87981
0.88462
0.88942
0.89423
0.89904
0.90385
0.90865
0.91346
0.91827
0.92308
0.92788
0.93269
0.9375
0.94231
0.94712
0.95192
0.95673
0.96154
0.96635
0.97115
0.97596
0.98077
0.98558
0.99038
0.99519
1
1.0048
1.0096
1.0144
1.0192
1.024
1.0288
1.0337
1.0385
1.0433
1.0481
1.0529
1.0577
1.0625
1.0673
1.0721
1.0769
1.0817
1.0865
1.0913
1.0962
1.101
1.1058
1.1106
1.1154
1.1202
1.125
1.1298
1.1346
1.1394
1.1442
1.149
1.1538
1.1587
1.1635
1.1683
1.1731
1.1779
1.1827
1.1875
1.1923
1.1971
1.2019
