0,0,0
0,0,0
3.3695e-06,1.1394e-06,6.8251e-06
1.5511e-05,3.4777e-06,2.7303e-05
4.8279e-05,1.6228e-05,5.6487e-05
0.00010393,4.4001e-05,8.7444e-05
0.00018911,9.5763e-05,0.0001183
0.00030398,0.00017973,0.00015194
0.00045143,0.00030186,0.00019101
0.00062767,0.00046662,0.00023697
0.00083229,0.00067838,0.00029004
0.0010589,0.00094,0.00035599
0.0013009,0.0012507,0.00044032
0.0015549,0.0016039,0.00054586
0.001818,0.0019903,0.00067316
0.0020863,0.0023949,0.00082796
0.002358,0.0027912,0.0010156
0.0026254,0.0031573,0.0012402
0.0028731,0.0034743,0.0015063
0.0030837,0.0037237,0.0018201
0.0032371,0.0038996,0.0021821
0.0033137,0.0040175,0.0025844
0.0033275,0.004097,0.0030184
0.0034422,0.0041516,0.0034801
0.003663,0.004181,0.0039703
0.0039911,0.004188,0.0044901
0.0044298,0.0042393,0.0050433
0.00498,0.0043427,0.0056326
0.0056479,0.0045079,0.006261
0.0064413,0.0047428,0.0069325
0.0073748,0.0050512,0.0077369
0.0084712,0.0053258,0.0086863
0.0096027,0.0055862,0.0096672
0.010774,0.0058601,0.010651
0.01201,0.0061696,0.011685
0.013288,0.006528,0.012795
0.014587,0.0069484,0.013964
0.015908,0.0074338,0.015196
0.017245,0.0079707,0.016493
0.018572,0.0085385,0.017844
0.019863,0.009114,0.019224
0.021085,0.0096826,0.020609
0.02221,0.010235,0.021986
0.023211,0.010762,0.023342
0.024066,0.01126,0.024659
0.024741,0.011726,0.02592
0.025205,0.012145,0.027109
0.025406,0.012489,0.028197
0.025648,0.012753,0.029163
0.026442,0.01321,0.030007
0.027569,0.013704,0.030861
0.0289,0.014161,0.031696
0.030228,0.014558,0.032308
0.031501,0.014952,0.032514
0.032552,0.015437,0.032914
0.033234,0.016075,0.034065
0.033492,0.016859,0.036007
0.033582,0.017683,0.038543
0.03379,0.018426,0.041386
0.034201,0.018957,0.044372
0.034874,0.019224,0.047413
0.035903,0.019228,0.05036
0.037244,0.019459,0.053124
0.038663,0.019831,0.055816
0.039962,0.02019,0.058605
0.041066,0.020463,0.061567
0.042078,0.02071,0.064564
