0,0,0
0,0,0
1.547e-07,2.9946e-06,6.1152e-06
9.8075e-07,1.0563e-05,1.931e-05
4.9993e-06,2.4677e-05,4.0416e-05
1.1393e-05,4.6187e-05,6.8431e-05
1.8987e-05,7.5472e-05,0.00010249
2.7784e-05,0.00011297,0.00014235
3.6719e-05,0.0001571,0.00018749
4.3829e-05,0.00020982,0.00023856
4.886e-05,0.00027106,0.00029739
5.2343e-05,0.00034217,0.00036717
5.4407e-05,0.00042401,0.00044952
5.5204e-05,0.00051697,0.00054508
6.2406e-05,0.00062134,0.00065563
7.9906e-05,0.00073742,0.00078376
0.00010893,0.00086464,0.00093334
0.00015099,0.0010015,0.0011065
0.00020602,0.0011502,0.0013091
0.00027481,0.0013069,0.0015371
0.00035124,0.001473,0.0017803
0.00042924,0.001647,0.0020342
0.00051295,0.0018316,0.0023046
0.00060328,0.0020302,0.0025955
0.0013327,0.0020351,0.0032519
0.0050252,0.0021086,0.0037529
0.01603,0.0093851,0.0053153
0.032736,0.023997,0.010569
0.050133,0.041086,0.017934
0.068205,0.059115,0.025855
0.086274,0.076697,0.033794
0.10383,0.09343,0.041526
0.12061,0.10937,0.048906
0.13657,0.12469,0.055934
0.15181,0.13957,0.062737
0.16652,0.15419,0.069326
0.18088,0.16865,0.075689
0.19493,0.18292,0.081899
0.20852,0.19699,0.087813
0.22173,0.21089,0.093434
0.23457,0.22467,0.098761
0.24705,0.23836,0.10378
0.2592,0.25197,0.10846
0.27103,0.26554,0.11281
0.28256,0.2791,0.11681
0.29381,0.29267,0.12044
0.30481,0.3063,0.12371
0.31556,0.32,0.12661
0.32611,0.3338,0.12914
0.33646,0.34773,0.1313
0.34665,0.36182,0.13308
0.3567,0.37609,0.1345
0.36662,0.39058,0.13555
