0,0,0
0,0,0
-0.0002454,0.00045467,0.00055624
0.0007649,-0.00030196,0.00031002
0.0018426,0.00045662,0.00020769
0.0044805,0.00059281,0.00098748
0.008085,0.00032455,0.0016249
0.01047,0.00027436,0.0024613
0.011538,0.00043045,0.0024628
0.010837,0.0025728,0.003019
0.0091339,0.0061946,0.0036809
0.0081786,0.011467,0.0047633
0.011563,0.017112,0.0046658
0.018903,0.024358,0.0030248
0.02464,0.031267,-0.0027376
0.023346,0.03589,-0.012291
0.015527,0.036201,-0.0226
0.005595,0.032813,-0.027975
-0.00068827,0.027103,-0.028818
-0.0010226,0.019076,-0.028124
0.0028228,0.010406,-0.025919
0.0085471,0.0012953,-0.02146
0.015278,-0.0062763,-0.014736
0.0246,-0.011831,-0.0080324
0.030978,-0.012562,-0.001446
0.033707,-0.012882,0.0027543
0.033929,-0.010657,0.0062999
0.032425,-0.0084599,0.0056668
0.027993,-0.0072235,0.0026138
0.020496,-0.0047965,-0.0002334
0.013785,-0.0040352,-0.0071534
0.0061009,-0.0046649,-0.018793
-0.0025256,-0.0066492,-0.028874
-0.015161,-0.0075229,-0.040175
-0.026289,-0.0071612,-0.053351
-0.038973,-0.011052,-0.075794
-0.059292,-0.010059,-0.097621
-0.076888,-0.005533,-0.10662
-0.091675,-0.00030059,-0.10738
-0.10019,0.0046323,-0.099836
-0.099028,0.007451,-0.084874
-0.091864,0.0092258,-0.066077
-0.084982,0.010786,-0.050321
-0.082755,0.012612,-0.04197
-0.08653,0.012205,-0.039758
-0.096945,0.0074486,-0.039869
-0.10773,-0.0017623,-0.040912
-0.11679,-0.012942,-0.04335
-0.12584,-0.027343,-0.045551
-0.13491,-0.042981,-0.046474
-0.14203,-0.058787,-0.045817
-0.14689,-0.072758,-0.043077
-0.14958,-0.085596,-0.038305
-0.15226,-0.097651,-0.03102
-0.15629,-0.10937,-0.022819
-0.16104,-0.12108,-0.014582
-0.16638,-0.13323,-0.0052762
-0.1727,-0.14693,0.0053282
-0.17959,-0.16226,0.019209
-0.18619,-0.17845,0.035819
-0.1925,-0.1937,0.055981
-0.19865,-0.20551,0.079315
-0.20588,-0.2129,0.10819
-0.21256,-0.21175,0.14514
-0.22834,-0.19683,0.19557
-0.25126,-0.16866,0.26096
-0.27033,-0.14535,0.34154
-0.32577,-0.068766,0.43624
-0.36114,0.053728,0.54713
-0.39454,0.21219,0.68534
-0.47566,0.38523,0.81513
-0.57771,0.57087,0.92498
-0.68625,0.76443,1.0033
-0.7992,0.91915,1.001
-0.95581,1.0677,1.0061
-1.1804,1.2143,1.0617
-1.4666,1.3691,1.1555
-1.7107,1.5907,1.2987
-1.9057,1.8147,1.4596
-2.1657,2.0215,1.6132
-2.5074,2.2145,1.8031
-2.8338,2.4203,2.0409
-3.0944,2.6296,2.3205
-3.3581,2.84,2.6303
-3.6292,3.0612,2.9472
-3.8858,3.2973,3.2635
-4.0846,3.5399,3.6146
-4.2352,3.7595,3.9681
-4.3381,3.9727,4.3243
-4.4002,4.1998,4.6832
-4.4151,4.4062,5.0482
-4.3671,4.5681,5.4146
-4.2627,4.6959,5.7873
-4.1051,4.7849,6.1606
-3.8979,4.8253,6.5177
-3.654,4.8214,6.8507
-3.3703,4.7775,7.1667
-3.0526,4.7053,7.4514
-2.7154,4.5978,7.6834
-2.3853,4.4662,7.8424
-2.0628,4.3303,7.9414
-1.7389,4.183,7.9636
-1.4122,4.0253,7.8931
-1.0967,3.8665,7.707
-0.80204,3.7235,7.3918
-0.58133,3.6304,6.9322
-0.45124,3.6343,6.3549
-0.39684,3.772,5.6954
-0.38937,4.0252,5.0168
-0.43494,4.3452,4.3645
-0.55429,4.6995,3.7843
-0.75722,5.068,3.3186
-0.9968,5.4365,2.9634
-1.2295,5.7917,2.7109
-1.4352,6.1541,2.5237
-1.6339,6.4905,2.3541
-1.8196,6.7829,2.2033
-2.0161,7.0255,2.0566
-2.2019,7.2124,1.8886
-2.3562,7.3319,1.7123
-1.8819,7.5977,2.2336
-3.533,8.7362,1.7747
-3.9704,10.46,2.2103
-4.8312,11.666,2.3379
-5.6349,12.03,2.3379
-5.7302,11.901,2.4286
-5.763,11.97,2.3714
-5.725,11.91,2.2851
-5.7878,12.067,2.1311
-5.7234,11.956,1.9951
-5.412,11.509,1.8515
-4.8775,11.079,1.6576
-4.3743,10.79,1.4644
-3.9248,10.632,1.3641
-3.4324,10.614,1.364
-2.9375,10.635,1.3619
-2.5448,10.636,1.3135
-2.2764,10.59,1.2329
-2.0908,10.494,1.1187
-1.9294,10.38,1.0132
-1.7669,10.261,0.93713
-1.6035,10.132,0.86064
-1.474,9.9755,0.76762
-1.3862,9.7818,0.66555
-1.3212,9.5572,0.56781
-1.272,9.3201,0.48788
-1.1839,9.1487,0.31926
