0.33769,0.38243,-0.31745
0.2759,0.59761,-0.33236
-0.58803,1.9548,-0.12037
-2.2136,4.6765,0.38136
-5.0174,8.6191,1.061
-3.672,11.77,0.22477
1.8898,9.728,-0.91932
2.6664,9.4745,-1.6991
2.8677,9.4031,-2.187
3.0701,9.2295,-2.4576
2.9071,8.9951,-2.6067
2.3894,8.6968,-2.6482
1.7012,8.2686,-2.6291
1.094,7.8595,-2.6408
0.7116,7.5698,-2.7004
0.39841,7.3024,-2.8187
0.1289,7.035,-3.0243
-0.17364,6.7325,-3.1511
-0.34728,6.594,-3.2448
-0.37604,6.5716,-3.2799
-0.37497,6.5716,-3.2704
-0.35899,6.5642,-3.2799
-0.35793,6.5556,-3.2885
-0.35473,6.5492,-3.2927
-0.35154,6.546,-3.2981
-0.35047,6.5407,-3.3013
-0.35154,6.5418,-3.3013
-0.34728,6.5397,-3.3076
-0.34621,6.5354,-3.314
-0.34408,6.5301,-3.3183
