0,0,0
0,0,0
0.15915,0.37989,0.14673
-0.87042,0.79001,-0.44179
-2.6202,1.7994,-0.76893
-3.0153,2.2443,-0.44773
-3.2923,2.4564,-0.22665
-3.3576,2.5567,-0.1942
-3.3093,2.5193,-0.26005
-3.2369,2.3887,-0.36651
-3.1751,2.2215,-0.50408
-3.1315,2.0474,-0.65932
-3.1133,1.902,-0.80396
-3.1129,1.825,-0.90386
-3.1037,1.8028,-1.0026
-3.1008,1.7771,-1.0947
-3.1007,1.724,-1.1878
-3.1065,1.6781,-1.2531
-3.1154,1.6345,-1.3046
-3.1235,1.5892,-1.3585
-3.1305,1.5398,-1.4167
-3.1402,1.4922,-1.4734
-3.1512,1.4456,-1.5308
-3.1634,1.3991,-1.5893
-3.1773,1.3535,-1.6486
-3.1925,1.3088,-1.7089
-3.2089,1.2648,-1.7701
-3.2265,1.2216,-1.8323
-3.2452,1.1794,-1.8953
-3.2653,1.1383,-1.9592
