0.027697,-0.091613,0.070307
0.024501,-0.093743,0.075634
0.021305,-0.098004,0.079895
0.021305,-0.095874,0.087352
0.022371,-0.092678,0.093743
0.023436,-0.090547,0.09907
0.026632,-0.095874,0.10227
0.026632,-0.094809,0.10866
0.029827,-0.094809,0.11292
0.025566,-0.091613,0.11824
0.023436,-0.09907,0.12037
0.017044,-0.11611,0.12037
0.010653,-0.13848,0.11931
0.0053263,-0.16725,0.11505
0.0031958,-0.19494,0.10546
0.0010653,-0.20986,0.095874
0.0021305,-0.21944,0.085221
0.0063916,-0.22797,0.074569
0.011718,-0.22264,0.063916
0.017044,-0.21838,0.051133
0.018109,-0.22264,0.03835
0.012783,-0.23116,0.023436
0.0085221,-0.23755,0.0085221
0.0074569,-0.24075,-0.0053263
0.0074569,-0.24714,-0.02024
0.0074569,-0.24075,-0.037284
0.0085221,-0.2269,-0.055394
0.0021305,-0.19601,-0.070307
-0.010653,-0.16085,-0.091613
-0.023436,-0.12251,-0.11611
-0.036219,-0.07883,-0.14168
-0.052198,-0.030893,-0.17044
-0.066046,0.050067,-0.19388
-0.082025,0.16512,-0.22264
-0.091613,0.26632,-0.26632
-0.10546,0.34302,-0.31958
-0.12037,0.39521,-0.37284
-0.12996,0.42824,-0.42398
-0.14381,0.47191,-0.47404
-0.15979,0.54222,-0.52198
-0.16938,0.60081,-0.57631
-0.17044,0.61359,-0.62744
-0.1779,0.59335,-0.66792
-0.18962,0.57631,-0.70627
-0.20666,0.54542,-0.74142
-0.22051,0.49535,-0.77445
-0.2269,0.46339,-0.80534
-0.23542,0.45167,-0.8341
-0.24927,0.44741,-0.87032
-0.25247,0.44954,-0.90441
-0.25673,0.46765,-0.92998
-0.26312,0.5092,-0.95235
-0.27058,0.55713,-0.98111
-0.26206,0.57737,-1.0109
-0.25779,0.58483,-1.0312
-0.25886,0.59761,-1.0546
-0.24608,0.58909,-1.0738
-0.22797,0.56885,-1.0951
-0.21305,0.55394,-1.11
-0.19388,0.55926,-1.1207
-0.1779,0.5859,-1.1281
-0.16831,0.62105,-1.1356
-0.14807,0.64342,-1.142
-0.12144,0.6807,-1.1409
-0.091613,0.72758,-1.143
-0.054328,0.75314,-1.1537
-0.0074569,0.7574,-1.1654
0.039415,0.75527,-1.1633
0.098004,0.73929,-1.1601
0.15127,0.6839,-1.1569
0.21731,0.60933,-1.1622
0.28549,0.53263,-1.1643
0.34515,0.44741,-1.1611
0.40374,0.37284,-1.1633
0.46339,0.29827,-1.1643
0.52518,0.21944,-1.1686
0.57737,0.12037,-1.1633
0.62318,0.013848,-1.1526
0.66259,-0.075634,-1.1345
0.70094,-0.17683,-1.1143
0.7574,-0.27697,-1.1025
0.83197,-0.34941,-1.093
